1.620276694990830102e-01, -2.352765876997748792e-02, -1.540137017711316336e-01, -4.233888937277374524e-03, -1.217172797215068519e-01, 1.031492996773469562e-01, -5.555353261089893135e-02, 4.000511509451794290e-02, -7.697356341274716636e-03, -1.155318678120330206e-01, -1.762601058042812252e-01, -8.830591288828323893e-02, -2.632626321267387062e-02, -2.394658070239782596e-02, 8.069377015976962608e-02, 1.653306039247934289e-01, -4.172639907182238567e-02, 5.280512768725267175e-02, 1.011189865754490436e-01, -1.295157245116208833e-01, -4.054678282005549916e-03, -1.550795592935413081e-01, -9.829605755861692620e-03
-4.057479453081505594e-02, -9.861305673423390039e-02, 1.462477515562275732e-01, 2.139260851709731959e-01, 1.407612737297417871e-01, -2.648169593271697264e-02, 4.585366529564362248e-02, 4.250363333511992386e-03, -7.291596078166590056e-02, -9.520307759648172219e-02, -1.462928767435036637e-01, -1.588121578780191112e-01, -1.198303865437188170e-01, 9.058715326557002963e-04, -9.628903676788629074e-02, 1.834600540865929941e-01, -2.175854707282359052e-02, -1.864450624722300831e-01, 2.636776866126069527e-02, 3.444396730113560151e-02, 4.508726576587914620e-02, 6.368854726802590516e-02, 2.966739881623300587e-02
1.983576171540091942e-02, -5.356668528784269169e-03, 4.993646421316263323e-02, 6.196775149833637364e-02, 1.325802988743643440e-01, 1.247841097896929402e-01, 4.322067001294573052e-02, -5.302615962953664136e-02, 1.041036835911827718e-01, 8.618514602000099806e-03, 9.778309234164039507e-03, -7.821635074355126616e-03, 6.602958754214230397e-02, 1.605354322025603691e-03, 2.129786856382906712e-01, 1.639103412512973035e-01, -7.801432852399632634e-02, 6.441784093610405937e-02, 4.026106759509307659e-02, 3.002171924993377126e-03, 1.147849551199472407e-01, 1.404369167217183745e-01, 2.160844684124558698e-02
-6.311414481136234933e-02, 5.875554773421056559e-02, 8.295403862303904474e-02, 6.955619923199761120e-03, 1.883865827110436236e-02, 1.189577157824452530e-01, -9.195744181669738551e-04, 4.460826150581536503e-02, 3.429512927097876085e-02, -1.203847723536227848e-01, 3.498618129796625051e-03, -7.906319699657955724e-02, -2.161415084207035930e-01, 1.026060279760852845e-01, 9.697803888799395866e-02, 1.699716749678666095e-01, -1.839032459893955862e-01, -1.081538440450136168e-01, 3.654451816091155297e-02, 6.446819984832165285e-02, -1.011510031661232434e-01, -1.055445138941449174e-01, -1.648395067242237610e-01
4.984874411799717492e-02, -7.854349771083301429e-03, -6.001370139642245999e-02, 1.007814163801521307e-01, 7.847648339858047384e-02, 8.315874773896231309e-02, 3.504863271431274407e-02, 2.480757137804214668e-02, -1.334405576422645068e-01, 1.014347566970981961e-02, -6.069245188013669412e-02, -5.878478910825685189e-02, 1.025533464083067253e-01, 4.413352098306439625e-02, 1.009053536171697768e-01, 1.854647471818177684e-01, -7.922023496408855253e-03, -1.437274006084164057e-01, -8.550616762593302167e-02, -1.595657268048318034e-01, -1.902185299182088674e-01, -8.278756838007936270e-02, -1.542123788673048501e-02
3.971631198434707327e-02, 1.225693741962296246e-01, 6.253430196234067984e-02, -1.357193671681431180e-01, 2.036786757640998979e-01, -5.183466088001846550e-03, -1.607153604060188590e-01, 1.045669404802628683e-01, -1.790454823805656334e-02, 2.312269447784585583e-02, -7.015693227198328830e-02, -1.703807784247959312e-01, -4.713535841436326118e-02, -2.340932251342387437e-03, 4.108966216430334079e-02, 3.526594188146757458e-02, 4.577964249594270937e-03, 4.922290066401701367e-04, -4.602555455676923812e-02, -1.963405636673502264e-01, -2.783957628230773196e-01, -1.078747307824241414e-01, 1.839717360752229913e-01
-5.401621700093677675e-02, 1.242293315017959920e-01, -8.866313758527120947e-02, -1.109040486255692126e-01, -1.847299727921820345e-01, -2.399968324499545669e-01, -3.869007532229323809e-02, -1.701516203591379728e-01, -9.522010407260611542e-03, -1.944707166249218799e-01, -1.460282418053742426e-01, -9.736295637093927979e-02, -6.547154942849327253e-02, 1.368238656175072288e-01, 1.570578690900780588e-02, 1.836631865272282393e-01, 5.753474074988768061e-02, 4.279382726314430452e-02, 2.895805880788404271e-02, 4.608971114792390772e-02, -1.159869565017412757e-01, 8.819154083072217043e-02, -1.488700117866280370e-01
1.504568461080300623e-01, -5.156575178112308977e-02, 4.065174300185957906e-02, 2.019223768110832429e-01, -2.605974269583876432e-04, -1.744637831343126902e-02, -1.277513960005889349e-01, -2.107725471122623984e-01, -1.288494698983890241e-01, -2.093613765215310285e-02, 7.954667465029670315e-02, 5.133834081771208868e-02, 3.722542986887487082e-01, 2.528460592433401377e-01, -1.588415257435347450e-01, 8.019006273661669071e-02, -6.639528919513669469e-02, 1.172481076256479821e-02, 4.280174324087811927e-02, 1.766363957346721997e-02, -1.095601678696442594e-01, -1.296585036904701338e-01, -8.541142197777612521e-02
1.159726034991408611e-01, 1.416818978625871694e-01, -1.349634385016991976e-02, 1.791161988181794520e-02, 4.222436692592042295e-03, 1.095976033340035835e-02, 1.227435275238345502e-01, 8.127594811581570489e-02, -3.837603301606293260e-02, -6.327029170683524939e-02, 8.243924933129855026e-02, -2.735671168369802064e-02, -1.857296422904065533e-02, 2.322241875175641290e-01, -1.258234189715258800e-01, 1.908008654463790379e-02, 1.681172701779469203e-01, -5.860000414551842784e-02, 4.686047092238959655e-02, 7.980224043149669599e-02, -6.911384092726333139e-02, 3.896310285844238608e-02, 2.292521702960794439e-01
1.434318163205530183e-01, 2.109749444223351367e-01, -1.619102938246560208e-01, -5.187126869548396024e-02, -9.350661522247528945e-02, -5.661532580652177751e-03, -1.747263252158208768e-01, -4.489598436836830103e-02, -4.324894871765681825e-02, 8.446632853461980006e-02, -5.649519107121538097e-02, -5.639765809659498877e-03, -8.462082088328184981e-02, -6.036705066743901921e-02, -3.298948153894517145e-04, 1.526780649613453458e-02, 4.565369921145581017e-02, 8.865397475308565631e-03, 5.131117543844070095e-02, -1.689615091653019763e-01, -1.159040744492735309e-01, 3.853589375125728855e-01, -1.742899620602045285e-02
1.311990959166478843e-01, -7.464369194040318400e-02, -8.066411522531008460e-02, 3.832855857560231450e-02, 1.669603266687167964e-01, -7.744663684996777597e-02, 2.014686535852720228e-01, 2.313645360428889519e-01, -8.228647819172467404e-02, -1.030669076344914827e-04, -2.206014118794668855e-01, 2.427667995970348921e-02, 1.406250856882534095e-01, 8.557459997982377886e-02, -5.875460809401936851e-02, -1.250342081899883107e-01, -7.774791174545006567e-02, 1.024053023889380867e-02, -5.149594705552704155e-02, 3.842596457152246819e-02, 2.820599351740649130e-01, 3.050371107861965178e-02, -1.568693360211625143e-01
5.539891608329961664e-02, -2.935002017801355972e-02, -1.042157026683593196e-01, -1.346549904922622054e-01, 1.493910500483769648e-03, -1.355673056417399103e-01, -4.289828813422366660e-02, -4.030733446680886262e-02, 1.455102191363344876e-03, 3.497224842163538377e-02, -4.005349613986346896e-02, -1.471294174201223139e-02, -1.492387784964345487e-01, 5.748059515739282338e-02, -6.679986578590092761e-02, 3.225330935481848793e-02, -1.105512102005309361e-01, -5.172997990393803786e-02, -6.557151779734002317e-02, -2.703162552261513529e-02, 1.177054653414581209e-01, -7.158302332524101030e-02, -1.483245812139001862e-01
-1.060790928575263553e-01, -1.599047615416957779e-01, 2.314182058821552188e-02, 3.049275153414432796e-02, -1.481153893782631743e-02, -1.205173434949087657e-01, -6.040160945280686339e-02, -2.062197658770137387e-01, 6.205256390648761916e-02, -2.661054998061422941e-02, -1.338936676289927685e-01, -3.746015557690410974e-02, 9.772005239068946858e-02, 1.710514029493723220e-01, 1.364730009202759775e-01, 6.838793232535107791e-02, -3.465300335421341352e-04, 1.689816611515317923e-01, 1.031205019640416415e-01, 1.032550806825371648e-01, 2.418178921306083917e-01, 3.368595529212378703e-02, -6.817803871887390121e-02
1.630936951660564849e-01, 1.188213662621516870e-01, -4.349651196643519561e-03, 1.009294054144787983e-01, -1.440034887571805811e-01, 2.144735489539220663e-01, 8.853490170620682831e-02, 1.500480833953082294e-01, 4.047530239165360311e-02, -1.512293911065277704e-02, -2.366191477860881548e-02, -4.721538659182556580e-02, 7.947342701309155488e-02, -4.722692336814876546e-02, 7.652323294807983345e-02, 2.756604375054178338e-02, -2.699835309676027265e-02, 5.332564253379369623e-02, 5.433890425651879443e-03, -7.314140070816398109e-02, -5.331275726455184539e-04, -1.286997443028308208e-01, -6.023631960563081977e-02
-3.441403015908899715e-02, -2.589145175954438716e-01, -1.897365933120011561e-01, 1.392486104833609017e-01, -2.445386054281032118e-01, -2.136274395219198985e-01, -1.172082931803151012e-01, 6.309112893127170885e-02, 5.620763071883080886e-02, 5.999195759326920487e-03, -7.569198774387490836e-02, -5.212640331870220523e-02, 1.045477495635066395e-01, 2.515651187539210895e-02, -5.380969158027405080e-02, -2.879070638237384884e-03, -6.356408826462627004e-02, -1.307289983098751940e-01, 1.382786589600842539e-02, 3.719919261692269941e-02, 8.163661999333698960e-02, -4.973481909222618458e-02, -7.281560942825016092e-02
1.272973111889994235e-01, 3.463088042227384367e-02, -8.385117073950283662e-02, -1.269486674663593793e-02, 5.899460042525304926e-02, 2.140728976092870217e-01, -7.653028909826868620e-02, 3.959310975696758717e-02, 1.446614502898138921e-01, 3.798588255229932986e-02, 3.172170896369781445e-01, -4.302657602785597835e-02, -3.938406706414573216e-02, 7.722319272536454227e-02, -1.566797876934820644e-01, -5.454645701076812903e-02, -1.212547905614189403e-01, -7.945890503493291054e-03, 1.613853230103161618e-01, -6.400721665341210787e-02, -1.646527220978380723e-01, 2.117383102976004225e-02, 1.563366455199751981e-01
-1.287408605775534343e-01, 1.008407298263531808e-02, -8.880687029609074523e-02, -1.272803295928025269e-02, 7.229830222385674743e-02, -4.696238680590855696e-02, -5.527285958474650179e-02, 3.665154423323279537e-02, 3.524570935369558677e-02, 1.630237325911794433e-02, -3.529206184119439843e-02, -5.247921269114141918e-02, 4.555255281554956293e-01, 2.413598910504456130e-01, -2.742508140979655895e-01, 4.401455756115372348e-02, -1.472245422171773212e-02, -6.555613437386639819e-02, -2.715650852507937585e-01, -7.782357553319337040e-02, -9.755634633404430822e-02, 1.406101692256241376e-01, -1.346341324550300728e-02
-3.195922513292851624e-02, 5.271228634160774612e-02, -6.598231429527678937e-02, 6.309556611681900462e-02, 1.637543297500797593e-02, 8.219733082055376283e-02, 6.673910279782035992e-02, 4.771507058910738619e-02, -1.164727358475760866e-01, -1.389850558823967908e-01, -1.356534712247238310e-02, 2.464158891487814862e-01, 3.263428963264690674e-01, 1.383899036659198278e-01, -2.864270437694347304e-01, 7.528931887351406060e-02, -1.626995418587571943e-03, -8.292395254289938733e-02, 1.453452273953736162e-01, -2.779316807348669593e-01, -1.472274263890605284e-01, -2.658126429837185181e-02, -1.526383254893559360e-01
-9.239882761286405399e-02, -1.626279326113070356e-01, -3.241380308911861324e-02, 4.601112677782422805e-02, 1.344243985927297963e-02, -6.926102194339239793e-02, -1.029739671999756329e-01, -1.659583768203336807e-01, 5.065123234563547600e-02, 9.198781633272503505e-03, 1.292624360752121504e-01, -6.336120370724525504e-03, 5.160349954069332751e-02, 1.035308839374884798e-01, -1.968084432445804388e-01, 5.430175809765255129e-02, -1.310493036043688594e-02, -1.604397238284911709e-01, 8.568885052178765172e-02, -1.862108787132607524e-01, 1.152226926718685485e-01, 1.630468087229038077e-02, -3.693702673834838024e-02
3.057744673468192412e-02, -1.892367143315291933e-01, -4.423866367030056257e-02, 2.933045149274308636e-02, 2.436567300052298185e-02, -1.631821836999290448e-04, 6.885749745724779880e-02, -4.513830149648170864e-02, -8.724557686881510843e-02, 4.324653419182659941e-02, 1.262250900581205482e-01, 5.640191320261572772e-02, 8.224707480703832840e-02, 2.997572088709337668e-01, -4.824262645068477101e-02, -3.216669985723252106e-02, 4.348795335778510990e-02, 2.024421207282978141e-01, -1.136994085670047366e-01, 1.530952746873948389e-01, 9.631522044558300799e-02, 1.113702430164949936e-01, 3.177109294299227948e-01
-5.893183894078090485e-02, -1.313287839798208123e-01, 3.137497777264644516e-02, -2.450841493868078508e-02, 2.826580470152904589e-01, -2.105311251834912981e-02, 7.172792561821511592e-02, -8.502117818795883186e-02, -1.151672957373080092e-01, 5.948862022729981686e-02, -1.319685751415712984e-03, -2.699067732316979829e-01, -1.580792244283444614e-01, -2.288472701898283945e-01, -6.769141660747998723e-02, -2.563636537800884768e-02, -8.625731363437182109e-02, 3.022860628368113922e-02, 1.187700672677625136e-01, 4.362090038494719629e-02, 3.530649566372816989e-02, 7.561290742689716349e-02, -1.091081204503789731e-01
4.560049861529768406e-02, -1.739547332297692595e-01, -2.402139278663681723e-02, 1.271309687355806350e-01, -1.064119499311311640e-01, 1.361065996504675912e-01, 1.165026035931764348e-01, -1.031426294186446047e-01, -1.199763826635936656e-02, 1.432605496115573473e-01, -9.373704109700169151e-02, -7.793079985144521493e-02, 8.943598361149761311e-02, 3.685647606109800356e-01, 2.855442246612540508e-02, 1.586229580490942925e-02, 1.755739275067381283e-02, 5.300706021670523876e-02, 1.916957553944264800e-02, -4.471753166617117164e-02, 4.972620414164928559e-02, -4.413580494001366483e-02, -7.526757207276241202e-02
3.165141777663701278e-02, 1.463288675179775511e-01, 1.524976956802225891e-01, 8.221320488193809006e-03, 2.105302993814403903e-03, 1.006347185610201311e-01, -1.433961821478837440e-01, 5.843447879102402209e-02, -8.586384277654348154e-03, -8.542425702657249764e-02, 1.982703071771715897e-01, -3.696924814642739421e-02, 1.351167612703959020e-01, -6.271769845368502239e-02, 6.597855800782043145e-02, 4.963225206295167335e-02, 1.202340625892784204e-01, 2.318287013313236888e-01, 1.595367151702567765e-01, 8.721502162100748523e-02, 5.937510850746236662e-02, 6.217253247737287297e-02, 5.412706501744770499e-02
5.929115731185640586e-02, -4.915008804297749112e-02, -1.447202655007180094e-01, 4.221124808276800061e-02, -7.757700607612275090e-02, 6.312739440294623527e-02, -1.203125080425354182e-01, -1.445353682958587793e-01, -3.337869693139367683e-02, 6.304250820499843200e-02, -1.062472026119012786e-01, -3.020119590397043335e-02, 9.297427159086277607e-03, 3.634225625859977687e-02, 5.874839539845343878e-02, 1.439531859600420571e-01, 1.493354262795532628e-01, 1.274856719669413829e-01, 4.279023713575776100e-02, -6.069763073164474720e-02, 9.832651854399332078e-03, 2.228445336118135833e-01, 2.481734717565490730e-02
-1.476325953728833407e-01, 1.693652540336620244e-02, -1.808744594660478822e-01, 3.371795538227576050e-02, -2.189880640574154713e-01, -5.119901146749039622e-02, -1.333556590512473550e-01, 2.920106887685614688e-02, -6.462764142612209550e-02, 2.537999836922108163e-02, 1.829319703904429273e-02, -2.519614679423962458e-02, -9.691353998958651683e-02, -2.283710724439921014e-01, 2.130768633415752386e-02, 3.343673273737671758e-01, -7.204563213809231370e-02, 1.859511759445312273e-01, -7.958165303119359157e-02, -1.662059281962608576e-02, -6.241858503023976767e-02, 4.132759356761369490e-02, -6.238817176853444363e-02
4.935570294561262422e-02, 4.504161666468579212e-02, 6.715061655792653461e-02, -1.612919423700877597e-01, 1.622482964042379072e-01, -5.463921077273050861e-03, 4.102833891613350686e-02, 1.602783682060067161e-01, 9.113738836560157652e-02, 6.235444909805132330e-02, -8.568396734318226016e-02, 7.912383406206524583e-02, 1.826166920690227846e-01, 1.694342235601992066e-03, -2.923266102804607247e-02, -3.680420718071197167e-02, 1.448280824476574358e-01, 1.457374750804260599e-02, 1.594658717742994947e-01, 5.158798214376776603e-02, 3.434106523812630041e-02, 1.037145489105509126e-02, -2.159489891813642926e-01
1.730643700691651132e-01, -1.613717625408081779e-01, 3.250112339765764968e-02, 1.878928387373398623e-01, 7.844848956070907264e-02, 4.282267474684842840e-03, 2.614784869773602305e-02, -4.001921527203822215e-02, 2.193466898798464293e-02, 1.689665348924326016e-01, 9.200072875938304640e-02, 8.244164745800987293e-02, -1.062147838419129076e-01, -1.437205575864173857e-01, -6.556378845644494913e-02, 3.892191850682821114e-02, 6.886614622805312114e-02, 1.475306082231476468e-01, 8.557381898200304426e-02, 4.060535749818470347e-02, 1.523632146407195020e-01, -1.837321739401177184e-02, -2.460919678769692420e-01
4.805812013877798494e-02, -9.774671914024049557e-02, 5.794372117165778879e-02, 3.211554210577099999e-02, 2.689085470096142308e-02, -7.712160016114481820e-02, -2.231211408408541666e-02, -6.028208761884873423e-02, -3.495049721881677424e-02, 4.453911474664227349e-02, 1.826433258724116052e-03, 1.603613908675667263e-02, -2.219124841464638342e-01, -1.067232124482932754e-01, -2.007395291936312290e-02, 2.317365320083633953e-02, -5.302292456832701645e-02, 2.206828949113773600e-02, -3.792448695423852878e-02, 3.126117278828745016e-01, 3.969873500642527586e-02, -1.963395362750927908e-01, -2.650075529445870826e-02
-7.805387306990321794e-02, 2.310306316767680723e-01, 9.066102514399868029e-02, 2.038875429506519232e-01, -3.167756608807110325e-02, 3.241293085630968934e-02, 6.996922673704443485e-02, -9.903062839901424774e-02, -2.506740249152357158e-01, -7.590968341073924333e-03, 2.907338296008216694e-01, -7.423017866710013291e-02, 1.090214943260714164e-01, 7.885237487958841884e-02, 1.411030155825674648e-01, 4.982778352577838660e-02, 1.256055526701170821e-01, -1.164936183559493466e-01, 2.025323794089998464e-01, -1.557644974282508532e-01, 9.073018500574191875e-03, 5.096086064280191952e-02, 1.412037755683144546e-01
-1.295882220903810111e-01, 6.534811723557672203e-02, -2.740772476376649759e-03, -1.029703127263645324e-02, -1.491287091695807088e-01, -8.788817202585864907e-02, -7.225440510944872163e-02, 5.782950679438574049e-02, 2.029151212822366268e-01, 4.888688403439674091e-02, -4.802019818850107764e-03, 4.878016092157799050e-02, 3.741767777909132085e-03, -1.908124910891832726e-01, 1.435666334081785733e-01, -2.361527978955569318e-01, -1.528116210936365316e-03, 1.144240955456261727e-01, 1.662555850603096019e-01, -2.538517521883250014e-02, -1.008204486158917612e-01, 1.451759303374222654e-01, -7.483604691185474778e-03
1.126439596987083847e-01, 3.174296885163174764e-01, 6.323074730462923797e-04, 1.000065327743736437e-01, -2.341667129528928262e-02, -2.515738214431318398e-01, -3.271918569091738505e-01, -1.953179021912573310e-01, -3.501389088234217739e-02, -8.056754561216843136e-02, 2.549539089412294901e-01, -9.231271002583507634e-02, -2.460554475527765572e-01, -4.110196248849187772e-01, 6.912298639965554214e-02, -2.087104802454768093e-01, -2.128900700880672625e-01, -1.254263860495360705e-01, -2.031744375973013883e-01, -1.702810920568520459e-01, 2.258054101320247989e-03, -8.646589921360396669e-02, -7.747083209129085324e-02
7.757666514094792298e-02, 7.080521223874093328e-01, -7.712581485079567263e-03, -1.139153300992082479e-01, -4.241420630952666415e-02, 1.419941875167815004e-01, 4.104801124393756689e-02, 8.362837497709738055e-02, -3.834664596236986994e-02, 3.239808953107302103e-01, 2.773685060133679881e-01, -3.965334442540124349e-01, -5.265834433113372182e-01, -1.372972450578876291e+00, 1.049572796039067307e-02, -1.615883831735064891e-01, -2.815811423808361469e-01, 2.401593707222880129e-03, -1.451491056569102212e-01, -1.255492709513044702e-01, 9.226240685037970235e-02, 9.844599602183272402e-02, 9.542699162923683198e-02
-6.243388496319970254e-02, -1.867161720596557106e-01, 4.010969181305677062e-02, -8.720841512974539245e-02, -3.247665593990677751e-02, 5.446269038556364461e-02, -1.387506181633167135e-01, -1.351075100115858574e-01, 8.005106190007546529e-02, -2.316014340851546907e-02, 2.342281176451015967e-01, -4.511595164479340059e-02, -8.369459144352935087e-03, 1.205922299840003625e-01, -9.577259258156663180e-02, -2.529347354025090686e-02, -1.092163994389493825e-02, -1.329899437045148625e-01, -1.216615801248835532e-01, 4.410570672945482440e-02, 8.103807951556774025e-02, 6.189934122925735277e-02, 1.538570538896299848e-02
